datetime,dt_ms,battery_40v_v,battery_24v_v,battery_40v_a,battery_24v_a,charger_40v_a,charger_24v_a,mq_ratio,mhmq_ratio
2026-06-08 12:44:19.417,54,16.568,10.425,10.48,10.92,10.14,9.55,0.694037,0.662757
2026-06-08 12:44:19.467,54,17.595,11.026,13.12,14.24,14.34,14.14,0.798631,0.774194
2026-06-08 12:44:19.537,65,17.521,10.263,8.87,8.47,8.62,8.62,0.667644,0.667644
2026-06-08 12:44:19.587,54,18.132,11.231,13.41,14.19,14.19,14.05,0.795699,0.777126
2026-06-08 12:44:19.637,52,14.296,7.785,-0.96,-2.47,-1.94,-1.3,0.462366,0.518084
2026-06-08 12:44:19.697,53,16.642,10.513,10.82,11.31,10.48,9.79,0.694037,0.661779
2026-06-08 12:44:19.747,54,17.668,11.099,13.36,14.49,14.58,14.34,0.799609,0.774194
2026-06-08 12:44:19.797,53,14.32,7.844,-0.57,-1.89,-1.15,-0.57,0.476051,0.526882
2026-06-08 12:44:19.857,53,16.373,10.263,9.7,9.94,9.21,8.62,0.667644,0.633431
2026-06-08 12:44:19.907,53,17.448,11.011,13.22,14.44,14.54,14.34,0.804497,0.773216
2026-06-08 12:44:19.957,53,14.369,7.873,-0.27,-1.54,-0.86,-0.22,0.485826,0.534702
2026-06-08 12:44:20.017,53,16.397,10.234,9.6,9.79,9.11,8.57,0.668622,0.634409
2026-06-08 12:44:20.067,53,17.253,10.879,12.73,13.95,14.14,14,0.799609,0.774194
2026-06-08 12:44:20.117,50,14.516,7.844,-1.15,-2.86,-2.47,-2.13,0.434995,0.474096
2026-06-08 12:44:20.177,54,16.251,10.425,11.02,11.8,11.11,10.58,0.718475,0.674487
2026-06-08 12:44:20.227,56,17.546,10.967,12.92,14.1,14.29,14.19,0.801564,0.775171
2026-06-08 12:44:20.277,52,14.198,7.697,-1.06,-2.42,-1.74,-1.06,0.467253,0.521017
2026-06-08 12:44:20.337,52,16.544,10.41,10.43,10.87,10.14,9.55,0.695015,0.662757
2026-06-08 12:44:20.387,55,17.717,11.099,13.31,14.39,14.44,14.14,0.797654,0.770283
2026-06-08 12:44:20.437,53,14.345,7.859,-0.42,-1.69,-1.01,-0.42,0.478983,0.528837
2026-06-08 12:44:20.497,53,16.275,10.175,9.35,9.55,8.82,8.13,0.655914,0.620723
2026-06-08 12:44:20.547,53,17.326,10.967,13.07,14.29,14.44,14.24,0.803519,0.771261
2026-06-08 12:44:20.607,52,14.296,7.844,-0.42,-1.64,-0.96,-0.32,0.484848,0.532747
2026-06-08 12:44:20.657,54,16.324,10.19,9.4,9.6,8.91,8.28,0.660802,0.626588
2026-06-08 12:44:20.707,53,17.13,10.806,12.48,13.7,13.85,13.75,0.794721,0.767351
2026-06-08 12:44:20.757,50,14.369,7.756,-1.2,-2.96,-2.62,-2.28,0.43304,0.472141
2026-06-08 12:44:20.817,54,16.129,10.337,10.58,11.41,10.77,10.19,0.71261,0.669599
2026-06-08 12:44:20.867,56,17.619,11.011,13.07,14.24,14.44,14.24,0.801564,0.772238
2026-06-08 12:44:20.927,52,14.296,7.8,-0.66,-1.94,-1.2,-0.57,0.478006,0.528837
2026-06-08 12:44:20.977,52,16.544,10.381,10.23,10.67,9.99,9.45,0.692082,0.661779
2026-06-08 12:44:21.027,55,17.644,11.026,13.02,14.05,14.1,13.85,0.790811,0.764418
2026-06-08 12:44:21.087,52,14.32,7.903,-0.22,-1.5,-0.86,-0.27,0.482893,0.530792
2026-06-08 12:44:21.137,53,16.3,10.205,9.45,9.7,8.96,8.43,0.664712,0.630499
2026-06-08 12:44:21.187,54,17.35,10.938,12.92,14.14,14.19,14,0.797654,0.767351
2026-06-08 12:44:21.247,52,14.247,7.815,-0.52,-1.79,-1.1,-0.47,0.479961,0.528837
2026-06-08 12:44:21.297,53,16.226,10.117,9.16,9.35,8.67,7.94,0.652004,0.617791
2026-06-08 12:44:21.347,54,16.959,10.718,12.14,13.46,13.7,13.66,0.794721,0.769306
2026-06-08 12:44:21.417,65,17.253,10.073,8.13,7.69,7.79,7.64,0.642229,0.639296
2026-06-08 12:44:21.467,55,17.937,11.143,13.17,14,14,13.9,0.794721,0.768328
2026-06-08 12:44:21.527,52,14.565,8.049,0.26,-1.06,-0.52,0.02,0.488759,0.536657
2026-06-08 12:44:21.577,53,16.422,10.249,9.6,9.79,9.06,8.52,0.666667,0.633431
2026-06-08 12:44:21.627,53,17.204,10.835,12.58,13.75,13.95,13.8,0.794721,0.770283
2026-06-08 12:44:21.697,66,17.326,10.146,8.38,7.94,8.08,8.04,0.651026,0.649071
2026-06-08 12:44:21.747,54,17.888,11.114,13.02,13.85,13.85,13.85,0.792766,0.772238
2026-06-08 12:44:21.817,65,17.79,10.469,9.6,9.31,9.4,9.4,0.686217,0.688172
2026-06-08 12:44:21.867,55,18.45,11.378,13.7,14.29,14.14,13.95,0.788856,0.771261
2026-06-08 12:44:21.927,52,14.736,8.152,0.51,-0.86,-0.37,0.12,0.492669,0.540567
2026-06-08 12:44:21.977,52,16.495,10.307,9.79,9.94,9.21,8.62,0.661779,0.629521
2026-06-08 12:44:22.027,55,17.399,10.997,13.12,14.34,14.44,14.29,0.801564,0.771261
2026-06-08 12:44:22.087,52,14.345,7.873,-0.32,-1.54,-0.86,-0.22,0.483871,0.532747
2026-06-08 12:44:22.137,53,16.324,10.175,9.35,9.55,8.87,8.13,0.655914,0.621701
2026-06-08 12:44:22.187,53,17.082,10.791,12.43,13.7,14,13.9,0.799609,0.773216
2026-06-08 12:44:22.257,66,17.375,10.161,8.47,8.08,8.23,8.23,0.656892,0.653959
2026-06-08 12:44:22.307,54,18.084,11.217,13.31,14.1,14.05,14,0.795699,0.773216
2026-06-08 12:44:22.367,52,14.589,8.035,0.17,-1.2,-0.71,-0.18,0.483871,0.533724
2026-06-08 12:44:22.417,54,16.373,10.234,9.5,9.7,8.91,8.13,0.653959,0.619746
2026-06-08 12:44:22.467,53,17.106,10.821,12.53,13.85,14.14,14.05,0.800587,0.773216
2026-06-08 12:44:22.537,65,17.375,10.175,8.47,8.08,8.28,8.33,0.658847,0.655914
2026-06-08 12:44:22.587,55,18.132,11.246,13.46,14.19,14.14,14.1,0.797654,0.774194
2026-06-08 12:44:22.647,52,14.687,8.108,0.41,-0.96,-0.47,0.12,0.489736,0.538612
2026-06-08 12:44:22.697,53,16.422,10.234,9.55,9.7,8.96,8.18,0.654936,0.620723
2026-06-08 12:44:22.747,53,17.106,10.806,12.53,13.8,14.1,14,0.799609,0.773216
2026-06-08 12:44:22.817,66,17.399,10.205,8.57,8.18,8.38,8.38,0.660802,0.656892
2026-06-08 12:44:22.867,54,18.157,11.26,13.51,14.24,14.19,14.1,0.797654,0.774194
2026-06-08 12:44:22.927,52,14.687,8.108,0.41,-0.96,-0.47,0.12,0.488759,0.537634
2026-06-08 12:44:22.977,54,16.397,10.234,9.5,9.65,8.91,8.13,0.653959,0.619746
2026-06-08 12:44:23.027,53,17.106,10.821,12.58,13.9,14.19,14.1,0.802542,0.775171
2026-06-08 12:44:23.097,65,17.448,10.219,8.67,8.28,8.43,8.47,0.663734,0.661779
2026-06-08 12:44:23.147,55,18.181,11.275,13.51,14.24,14.19,14.1,0.797654,0.775171
2026-06-08 12:44:23.207,52,14.687,8.108,0.36,-1.01,-0.52,0.02,0.492669,0.540567
2026-06-08 12:44:23.257,52,16.52,10.322,9.79,9.99,9.21,8.57,0.659824,0.627566
2026-06-08 12:44:23.307,53,17.155,10.821,12.53,13.8,14.05,13.95,0.798631,0.773216
2026-06-08 12:44:23.357,51,14.54,7.888,-1.06,-2.77,-2.38,-1.98,0.43695,0.476051
2026-06-08 12:44:23.417,54,16.275,10.439,11.11,11.85,11.21,10.63,0.72043,0.675464
2026-06-08 12:44:23.467,55,17.546,10.938,12.87,14.05,14.29,14.19,0.802542,0.777126
2026-06-08 12:44:23.527,52,14.173,7.697,-1.1,-2.47,-1.74,-1.06,0.466276,0.521994
2026-06-08 12:44:23.577,53,16.593,10.454,10.58,11.02,10.28,9.75,0.697947,0.665689
2026-06-08 12:44:23.637,55,17.717,11.085,13.26,14.34,14.34,14.1,0.796676,0.770283
2026-06-08 12:44:23.687,52,14.442,7.947,-0.03,-1.25,-0.62,-0.08,0.486804,0.535679
2026-06-08 12:44:23.737,53,16.373,10.219,9.55,9.75,9.01,8.47,0.664712,0.630499
2026-06-08 12:44:23.797,54,17.424,10.982,13.07,14.29,14.34,14.19,0.801564,0.771261
2026-06-08 12:44:23.847,52,14.345,7.873,-0.32,-1.59,-0.91,-0.32,0.483871,0.532747
2026-06-08 12:44:23.897,53,16.275,10.146,9.26,9.4,8.72,7.99,0.652981,0.618768
2026-06-08 12:44:23.947,53,17.008,10.733,12.24,13.56,13.85,13.8,0.796676,0.770283
2026-06-08 12:44:24.017,67,17.35,10.161,8.47,8.04,8.18,8.23,0.656892,0.654936
2026-06-08 12:44:24.077,53,18.084,11.217,13.36,14.1,14.05,13.95,0.794721,0.772238
2026-06-08 12:44:24.127,53,14.589,8.049,0.17,-1.15,-0.66,-0.13,0.488759,0.537634
2026-06-08 12:44:24.177,53,16.422,10.249,9.55,9.75,8.96,8.28,0.653959,0.621701
2026-06-08 12:44:24.227,53,17.008,10.762,12.29,13.56,13.85,13.85,0.796676,0.771261
2026-06-08 12:44:24.297,66,17.375,10.19,8.52,8.08,8.23,8.28,0.656892,0.654936
2026-06-08 12:44:24.357,54,18.084,11.231,13.41,14.19,14.14,14.05,0.795699,0.774194
2026-06-08 12:44:24.407,52,14.613,8.049,0.21,-1.15,-0.66,-0.18,0.489736,0.538612
2026-06-08 12:44:24.457,53,16.422,10.234,9.55,9.7,8.96,8.23,0.652004,0.619746
2026-06-08 12:44:24.517,53,17.082,10.806,12.53,13.85,14.14,14.05,0.799609,0.772238
2026-06-08 12:44:24.567,50,14.467,7.829,-0.96,-2.72,-2.38,-2.03,0.43695,0.475073
2026-06-08 12:44:24.617,55,16.226,10.395,10.77,11.6,10.97,10.43,0.717498,0.672532
2026-06-08 12:44:24.677,55,17.595,10.982,12.97,14.14,14.39,14.24,0.802542,0.776149
2026-06-08 12:44:24.727,52,14.271,7.756,-0.86,-2.28,-1.54,-0.86,0.471163,0.523949
2026-06-08 12:44:24.777,53,16.568,10.425,10.48,10.92,10.19,9.65,0.695992,0.663734
2026-06-08 12:44:24.837,55,17.741,11.099,13.31,14.39,14.39,14.14,0.796676,0.769306
2026-06-08 12:44:24.887,52,14.491,7.991,0.17,-1.06,-0.42,0.17,0.491691,0.539589
2026-06-08 12:44:24.937,52,16.373,10.205,9.45,9.6,8.96,8.43,0.663734,0.630499
2026-06-08 12:44:24.997,55,17.473,11.011,13.12,14.34,14.39,14.14,0.800587,0.769306
2026-06-08 12:44:25.047,52,14.345,7.888,-0.22,-1.45,-0.76,-0.18,0.485826,0.533724
2026-06-08 12:44:25.097,53,16.251,10.117,9.11,9.26,8.52,7.79,0.648094,0.614858
2026-06-08 12:44:25.157,53,16.959,10.718,12.24,13.56,13.85,13.8,0.796676,0.770283
2026-06-08 12:44:25.217,66,17.35,10.161,8.47,8.08,8.28,8.33,0.661779,0.659824
2026-06-08 12:44:25.277,54,18.059,11.187,13.22,13.95,13.9,13.8,0.791789,0.771261
2026-06-08 12:44:25.327,52,14.54,8.005,0.02,-1.35,-0.91,-0.37,0.484848,0.533724
2026-06-08 12:44:25.377,54,16.397,10.249,9.6,9.79,9.01,8.28,0.654936,0.620723
2026-06-08 12:44:25.437,53,17.033,10.777,12.39,13.66,13.95,13.85,0.795699,0.770283
2026-06-08 12:44:25.497,65,17.35,10.161,8.47,8.04,8.23,8.28,0.656892,0.654936
2026-06-08 12:44:25.557,55,18.108,11.231,13.41,14.19,14.14,14.1,0.796676,0.773216
2026-06-08 12:44:25.607,52,14.638,8.064,0.26,-1.15,-0.66,-0.13,0.489736,0.538612
2026-06-08 12:44:25.657,53,16.397,10.234,9.5,9.65,8.91,8.08,0.650049,0.617791
2026-06-08 12:44:25.717,53,17.057,10.791,12.48,13.8,14.05,14,0.798631,0.771261
2026-06-08 12:44:25.777,66,17.375,10.19,8.57,8.18,8.38,8.47,0.662757,0.659824
2026-06-08 12:44:25.837,54,18.157,11.26,13.41,14.19,14.14,14.05,0.795699,0.773216
2026-06-08 12:44:25.887,52,14.638,8.079,0.26,-1.1,-0.62,-0.08,0.490714,0.538612
2026-06-08 12:44:25.937,54,16.397,10.219,9.45,9.6,8.82,8.04,0.648094,0.615836
2026-06-08 12:44:25.997,53,17.082,10.821,12.58,13.95,14.19,14.14,0.801564,0.773216
2026-06-08 12:44:26.057,65,17.399,10.205,8.62,8.23,8.43,8.47,0.663734,0.661779
2026-06-08 12:44:26.117,55,18.157,11.246,13.41,14.19,14.14,14.05,0.796676,0.775171
2026-06-08 12:44:26.167,52,14.662,8.079,0.21,-1.15,-0.66,-0.13,0.489736,0.538612
2026-06-08 12:44:26.217,53,16.397,10.234,9.45,9.6,8.77,7.99,0.646139,0.613881
2026-06-08 12:44:26.277,53,17.082,10.821,12.58,13.95,14.24,14.14,0.801564,0.773216
2026-06-08 12:44:26.327,50,14.491,7.844,-1.2,-2.86,-2.42,-1.98,0.43695,0.475073
2026-06-08 12:44:26.377,54,16.202,10.381,10.87,11.6,10.97,10.38,0.71652,0.672532
2026-06-08 12:44:26.437,55,17.595,10.997,13.02,14.19,14.44,14.29,0.803519,0.776149
2026-06-08 12:44:26.487,52,14.271,7.756,-0.81,-2.23,-1.5,-0.81,0.472141,0.524927
2026-06-08 12:44:26.537,53,16.568,10.425,10.43,10.87,10.19,9.65,0.695992,0.663734
2026-06-08 12:44:26.597,55,17.766,11.114,13.36,14.39,14.39,14.14,0.796676,0.768328
2026-06-08 12:44:26.647,53,14.54,8.049,0.36,-0.76,-0.13,0.46,0.497556,0.544477
2026-06-08 12:44:26.697,52,16.373,10.175,9.26,9.4,8.77,8.18,0.655914,0.623656
2026-06-08 12:44:26.757,54,17.424,10.997,13.12,14.34,14.39,14.24,0.803519,0.770283
2026-06-08 12:44:26.807,53,14.345,7.888,-0.22,-1.45,-0.76,-0.13,0.486804,0.534702
2026-06-08 12:44:26.857,52,16.251,10.117,9.11,9.26,8.57,7.84,0.650049,0.615836
2026-06-08 12:44:26.917,53,16.911,10.689,12.04,13.36,13.66,13.61,0.793744,0.768328
2026-06-08 12:44:26.977,66,17.326,10.161,8.47,8.08,8.23,8.28,0.658847,0.655914
2026-06-08 12:44:27.037,54,18.01,11.158,13.12,13.9,13.85,13.8,0.792766,0.771261
2026-06-08 12:44:27.087,52,14.516,7.976,-0.08,-1.5,-1.01,-0.47,0.482893,0.532747
2026-06-08 12:44:27.137,54,16.348,10.219,9.5,9.65,8.91,8.08,0.649071,0.615836
2026-06-08 12:44:27.197,53,16.984,10.762,12.39,13.7,13.95,13.9,0.797654,0.770283
2026-06-08 12:44:27.257,65,17.35,10.161,8.47,8.08,8.28,8.33,0.659824,0.656892
2026-06-08 12:44:27.317,55,18.059,11.202,13.31,14.1,14.05,14,0.795699,0.774194
2026-06-08 12:44:27.367,52,14.613,8.049,0.12,-1.25,-0.76,-0.22,0.487781,0.536657
2026-06-08 12:44:27.417,53,16.422,10.249,9.55,9.7,8.96,8.18,0.651026,0.618768
2026-06-08 12:44:27.477,53,17.033,10.762,12.39,13.7,13.95,13.9,0.796676,0.771261
2026-06-08 12:44:27.527,50,14.491,7.844,-1.15,-2.86,-2.47,-2.08,0.434995,0.473118
2026-06-08 12:44:27.577,55,16.202,10.381,10.87,11.65,11.02,10.43,0.71652,0.672532
2026-06-08 12:44:27.637,55,17.57,10.967,12.97,14.14,14.34,14.24,0.802542,0.775171
2026-06-08 12:44:27.687,51,14.198,7.712,-1.01,-2.42,-1.69,-1.01,0.468231,0.521994
2026-06-08 12:44:27.737,54,16.52,10.395,10.38,10.82,10.09,9.55,0.694037,0.662757
2026-06-08 12:44:27.797,55,17.741,11.099,13.31,14.44,14.44,14.14,0.797654,0.769306
2026-06-08 12:44:27.847,52,14.467,7.976,0.07,-1.15,-0.52,0.07,0.495601,0.541544
2026-06-08 12:44:27.897,52,16.446,10.249,9.6,9.79,9.11,8.57,0.665689,0.634409
2026-06-08 12:44:27.957,55,17.473,11.011,13.12,14.34,14.44,14.19,0.799609,0.770283
2026-06-08 12:44:28.007,52,14.32,7.859,-0.37,-1.64,-0.96,-0.32,0.481916,0.531769
2026-06-08 12:44:28.057,53,16.226,10.102,9.11,9.31,8.52,7.74,0.647116,0.612903
2026-06-08 12:44:28.117,53,17.057,10.806,12.58,13.95,14.14,14,0.800587,0.771261
2026-06-08 12:44:28.177,66,17.326,10.146,8.43,8.04,8.23,8.33,0.660802,0.658847
2026-06-08 12:44:28.237,54,18.108,11.202,13.31,14.1,14,13.95,0.794721,0.773216
2026-06-08 12:44:28.287,52,14.589,8.035,0.12,-1.3,-0.81,-0.27,0.486804,0.535679
2026-06-08 12:44:28.337,54,16.348,10.19,9.31,9.5,8.67,7.84,0.644184,0.611926
2026-06-08 12:44:28.397,53,17.13,10.879,12.82,14.14,14.34,14.19,0.802542,0.772238
2026-06-08 12:44:28.457,65,17.302,10.131,8.33,7.94,8.18,8.23,0.655914,0.652981
2026-06-08 12:44:28.517,54,17.986,11.173,13.22,14.05,14.05,14.1,0.798631,0.778104
2026-06-08 12:44:28.577,65,17.815,10.483,9.6,9.26,9.31,9.31,0.684262,0.686217
2026-06-08 12:44:28.637,54,18.523,11.436,13.9,14.54,14.39,14.19,0.794721,0.774194
2026-06-08 12:44:28.687,54,14.784,8.196,0.7,-0.66,-0.18,0.31,0.497556,0.545455
2026-06-08 12:44:28.747,52,16.52,10.293,9.7,9.84,9.11,8.33,0.653959,0.621701
2026-06-08 12:44:28.797,53,17.35,10.997,13.17,14.49,14.68,14.49,0.807429,0.776149
2026-06-08 12:44:28.857,66,17.595,10.351,9.26,9.06,9.31,9.45,0.687195,0.688172
2026-06-08 12:44:28.917,54,18.548,11.422,13.95,14.58,14.49,14.39,0.798631,0.778104
2026-06-08 12:44:28.967,53,14.882,8.24,0.85,-0.47,0.02,0.56,0.503421,0.550342
2026-06-08 12:44:29.027,52,16.617,10.351,9.89,9.99,9.26,8.72,0.663734,0.633431
2026-06-08 12:44:29.077,54,17.448,11.026,13.26,14.49,14.58,14.39,0.804497,0.776149
2026-06-08 12:44:29.137,65,17.644,10.395,9.45,9.26,9.5,9.55,0.691105,0.691105
2026-06-08 12:44:29.197,54,18.523,11.392,13.8,14.44,14.34,14.19,0.795699,0.777126
2026-06-08 12:44:29.247,53,14.76,8.152,0.46,-0.96,-0.47,0.07,0.491691,0.540567
2026-06-08 12:44:29.307,53,16.495,10.293,9.7,9.84,9.06,8.28,0.652981,0.619746
2026-06-08 12:44:29.357,54,17.521,11.099,13.51,14.83,14.93,14.73,0.811339,0.775171
2026-06-08 12:44:29.407,52,14.467,7.961,0.07,-1.1,-0.37,0.31,0.496579,0.5435
2026-06-08 12:44:29.467,53,16.348,10.146,9.16,9.26,8.38,7.64,0.645161,0.611926
2026-06-08 12:44:29.517,53,17.155,10.85,12.73,14.14,14.39,14.29,0.806452,0.775171
2026-06-08 12:44:29.567,50,14.345,7.712,-1.4,-3.21,-2.77,-2.33,0.43304,0.474096
2026-06-08 12:44:29.617,54,16.153,10.351,10.58,11.36,10.72,10.19,0.71261,0.669599
2026-06-08 12:44:29.677,57,17.693,11.055,13.22,14.39,14.54,14.29,0.802542,0.773216
2026-06-08 12:44:29.727,51,14.369,7.873,-0.37,-1.64,-0.91,-0.22,0.484848,0.533724
2026-06-08 12:44:29.777,52,16.617,10.41,10.33,10.77,10.09,9.6,0.695015,0.664712
2026-06-08 12:44:29.837,55,17.79,11.129,13.36,14.39,14.44,14.19,0.797654,0.770283
2026-06-08 12:44:29.887,53,14.491,7.991,0.12,-1.1,-0.47,0.12,0.490714,0.538612
2026-06-08 12:44:29.947,53,16.3,10.161,9.21,9.35,8.72,7.99,0.652004,0.618768
2026-06-08 12:44:29.997,53,17.399,10.997,13.12,14.39,14.49,14.29,0.803519,0.769306
2026-06-08 12:44:30.047,52,14.369,7.917,-0.08,-1.25,-0.52,0.12,0.492669,0.539589
2026-06-08 12:44:30.107,54,16.275,10.117,9.06,9.21,8.52,7.84,0.651026,0.617791
2026-06-08 12:44:30.157,53,17.033,10.762,12.29,13.56,13.8,13.75,0.796676,0.769306
2026-06-08 12:44:30.227,65,17.253,10.087,8.18,7.74,7.89,7.74,0.646139,0.643206
2026-06-08 12:44:30.277,55,18.035,11.202,13.36,14.19,14.19,14.1,0.797654,0.771261
2026-06-08 12:44:30.327,52,14.613,8.079,0.31,-1.01,-0.47,0.07,0.495601,0.542522
2026-06-08 12:44:30.387,53,16.422,10.219,9.45,9.6,8.87,8.13,0.651026,0.618768
2026-06-08 12:44:30.437,53,17.082,10.791,12.43,13.75,14,13.9,0.797654,0.770283
2026-06-08 12:44:30.487,50,14.369,7.756,-1.25,-3.06,-2.67,-2.28,0.432063,0.472141
2026-06-08 12:44:30.547,55,16.104,10.307,10.43,11.21,10.63,10.09,0.709677,0.666667
2026-06-08 12:44:30.597,55,17.619,11.026,13.12,14.34,14.44,14.24,0.802542,0.772238
2026-06-08 12:44:30.647,52,14.32,7.815,-0.62,-1.89,-1.15,-0.52,0.479961,0.529814
2026-06-08 12:44:30.707,53,16.568,10.395,10.28,10.72,10.04,9.55,0.694037,0.663734
2026-06-08 12:44:30.757,54,17.717,11.085,13.22,14.24,14.29,14,0.794721,0.767351
2026-06-08 12:44:30.807,53,14.442,7.961,0.02,-1.2,-0.57,0.02,0.488759,0.536657
2026-06-08 12:44:30.867,52,16.275,10.131,9.16,9.31,8.52,7.79,0.648094,0.613881
2026-06-08 12:44:30.917,55,17.35,10.982,13.12,14.39,14.54,14.29,0.804497,0.768328
2026-06-08 12:44:30.967,52,14.32,7.961,-0.03,-1.25,-0.57,0.07,0.491691,0.538612
2026-06-08 12:44:31.027,52,16.275,10.058,8.96,9.16,8.47,7.79,0.649071,0.615836
2026-06-08 12:44:31.077,53,17.008,10.733,12.29,13.61,13.9,13.85,0.798631,0.771261
2026-06-08 12:44:31.127,50,14.32,7.697,-1.45,-3.26,-2.91,-2.52,0.428153,0.469208
2026-06-08 12:44:31.187,55,16.08,10.307,10.43,11.26,10.58,10.04,0.7087,0.665689
2026-06-08 12:44:31.237,56,17.546,10.967,12.92,14.14,14.29,14.1,0.798631,0.770283
2026-06-08 12:44:31.287,51,14.247,7.844,-0.57,-1.89,-1.25,-0.62,0.477028,0.526882
2026-06-08 12:44:31.347,52,16.52,10.322,10.19,10.63,9.99,9.5,0.69306,0.661779
2026-06-08 12:44:31.397,56,17.741,11.085,13.22,14.29,14.29,14.05,0.794721,0.766373
2026-06-08 12:44:31.447,52,14.418,7.932,-0.13,-1.3,-0.66,-0.08,0.492669,0.538612
2026-06-08 12:44:31.507,53,16.251,10.102,9.01,9.11,8.38,7.6,0.640274,0.608993
2026-06-08 12:44:31.557,53,17.302,10.967,13.07,14.39,14.49,14.29,0.803519,0.767351
2026-06-08 12:44:31.607,54,14.296,7.947,-0.08,-1.25,-0.57,0.02,0.491691,0.537634
2026-06-08 12:44:31.667,52,16.251,10.058,8.96,9.16,8.52,7.89,0.650049,0.616813
2026-06-08 12:44:31.717,53,16.984,10.703,12.14,13.41,13.7,13.7,0.794721,0.768328
2026-06-08 12:44:31.787,67,17.204,10.043,7.99,7.55,7.64,7.5,0.640274,0.637341
2026-06-08 12:44:31.837,53,17.986,11.187,13.31,14.14,14.14,14.1,0.796676,0.770283
2026-06-08 12:44:31.887,53,14.54,8.02,0.12,-1.25,-0.66,-0.13,0.490714,0.538612
2026-06-08 12:44:31.947,52,16.348,10.175,9.26,9.4,8.67,7.89,0.646139,0.613881
2026-06-08 12:44:31.997,54,16.984,10.747,12.34,13.66,13.95,13.85,0.796676,0.770283
2026-06-08 12:44:32.067,66,17.253,10.073,8.08,7.64,7.74,7.6,0.641251,0.639296
2026-06-08 12:44:32.117,54,17.961,11.173,13.26,14.1,14.1,14.05,0.795699,0.769306
2026-06-08 12:44:32.177,52,14.54,8.02,0.12,-1.2,-0.66,-0.13,0.486804,0.535679
2026-06-08 12:44:32.227,53,16.3,10.161,9.26,9.4,8.62,7.89,0.649071,0.614858
2026-06-08 12:44:32.277,53,17.033,10.777,12.43,13.75,14.1,13.95,0.799609,0.772238
2026-06-08 12:44:32.347,67,17.277,10.087,8.13,7.69,7.84,7.74,0.645161,0.642229
2026-06-08 12:44:32.397,53,18.035,11.217,13.41,14.24,14.24,14.19,0.799609,0.774194
2026-06-08 12:44:32.457,52,14.589,8.035,0.17,-1.2,-0.66,-0.08,0.491691,0.539589
2026-06-08 12:44:32.507,54,16.397,10.219,9.4,9.55,8.77,7.99,0.648094,0.615836
2026-06-08 12:44:32.557,53,17.057,10.806,12.48,13.8,14.1,14,0.799609,0.771261
2026-06-08 12:44:32.627,66,17.277,10.073,8.13,7.74,7.84,7.64,0.643206,0.640274
2026-06-08 12:44:32.677,54,18.035,11.231,13.46,14.34,14.39,14.29,0.801564,0.775171
2026-06-08 12:44:32.737,52,14.565,8.02,0.07,-1.3,-0.71,-0.13,0.485826,0.535679
2026-06-08 12:44:32.787,53,16.373,10.219,9.45,9.6,8.87,8.13,0.654936,0.620723
2026-06-08 12:44:32.837,53,17.155,10.835,12.68,14,14.24,14.14,0.803519,0.776149
2026-06-08 12:44:32.907,66,17.399,10.175,8.47,8.08,8.28,8.28,0.657869,0.654936
2026-06-08 12:44:32.957,54,18.035,11.202,13.31,14.1,14.1,14.05,0.796676,0.776149
2026-06-08 12:44:33.027,65,17.839,10.513,9.7,9.4,9.5,9.55,0.688172,0.690127
2026-06-08 12:44:33.077,55,18.572,11.451,13.95,14.54,14.39,14.19,0.792766,0.773216
2026-06-08 12:44:33.137,52,14.858,8.255,0.95,-0.37,0.12,0.56,0.503421,0.549365
2026-06-08 12:44:33.187,52,16.568,10.322,9.75,9.89,9.16,8.47,0.657869,0.627566
2026-06-08 12:44:33.237,55,17.546,11.099,13.51,14.78,14.83,14.68,0.810362,0.777126
2026-06-08 12:44:33.297,52,14.418,7.917,-0.18,-1.4,-0.71,-0.03,0.488759,0.537634
2026-06-08 12:44:33.347,53,16.324,10.161,9.26,9.4,8.57,7.84,0.649071,0.614858
2026-06-08 12:44:33.397,53,17.179,10.865,12.82,14.19,14.44,14.29,0.806452,0.776149
2026-06-08 12:44:33.447,50,14.516,7.844,-1.15,-2.86,-2.42,-2.03,0.43695,0.474096
2026-06-08 12:44:33.507,54,16.251,10.425,10.97,11.75,11.11,10.58,0.72043,0.675464
2026-06-08 12:44:33.557,56,17.619,11.011,13.07,14.24,14.49,14.39,0.805474,0.779081
2026-06-08 12:44:33.617,51,14.198,7.771,-0.91,-2.38,-1.69,-1.06,0.467253,0.521994
2026-06-08 12:44:33.667,54,16.568,10.381,10.38,10.87,10.19,9.6,0.695015,0.662757
2026-06-08 12:44:33.717,55,17.839,11.158,13.46,14.58,14.58,14.29,0.799609,0.770283
2026-06-08 12:44:33.777,52,14.613,8.079,0.51,-0.66,0.02,0.56,0.507331,0.55132
2026-06-08 12:44:33.827,52,16.52,10.263,9.6,9.75,9.06,8.57,0.665689,0.636364
2026-06-08 12:44:33.877,54,17.57,11.07,13.31,14.49,14.49,14.29,0.801564,0.771261
2026-06-08 12:44:33.937,53,14.345,7.873,-0.32,-1.54,-0.86,-0.27,0.482893,0.531769
2026-06-08 12:44:33.987,52,16.226,10.117,9.06,9.26,8.43,7.69,0.645161,0.610948
2026-06-08 12:44:34.037,53,17.033,10.791,12.53,13.95,14.19,14.1,0.803519,0.773216
2026-06-08 12:44:34.087,50,14.393,7.756,-1.2,-2.96,-2.62,-2.23,0.432063,0.470186
